Keyword;URL;Fecha;Pais;Categoria;Subcategoria;Personaje;Marca;Semana;Keyword3;Grupo/Empresa/owner derechos;Franquicia;Sub-Franquicia;Contenido;Personaje2
grasa sram;https://listado.mercadolibre.com.co/grasa-sram#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;grasa sram;;;;;
listado pedales shimano gr 500;https://listado.mercadolibre.com.co/listado-pedales-shimano-gr-500#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;listado pedales shimano gr 500;;;;;
coronilla fc m8100 shimano;https://listado.mercadolibre.com.co/coronilla-fc-m8100-shimano#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;coronilla fc m8100 shimano;;;;;
pacha 11 velocidades sunrace;https://listado.mercadolibre.com.co/pacha-11-velocidades-sunrace#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;pacha 11 velocidades sunrace;;;;;
marco gw mtb carbono;https://listado.mercadolibre.com.co/marco-gw-mtb-carbono#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;marco gw mtb carbono;;;;;
coronilla xt m8100 shimano;https://listado.mercadolibre.com.co/coronilla-xt-m8100-shimano#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;coronilla xt m8100 shimano;;;;;
rockbros;https://listado.mercadolibre.com.co/rockbros#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;rockbros;;;;;
mangos bicicleta;https://listado.mercadolibre.com.co/mangos-bicicleta#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;mangos bicicleta;;;;;
motor para bicicleta;https://listado.mercadolibre.com.co/motor-para-bicicleta#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;motor para bicicleta;;;;;
marco bicicleta;https://listado.mercadolibre.com.co/marco-bicicleta#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;marco bicicleta;;;;;
ciclomotor;https://listado.mercadolibre.com.co/ciclomotor#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;ciclomotor;;;;;
bicicleta freno hidraulico;https://listado.mercadolibre.com.co/bicicleta-freno-hidraulico#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta freno hidraulico;;;;;
marco ruta carbono;https://listado.mercadolibre.com.co/marco-ruta-carbono#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;marco ruta carbono;;;;;
marco bicicleta ruta;https://listado.mercadolibre.com.co/marco-bicicleta-ruta#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;marco bicicleta ruta;;;;;
mtb;https://listado.mercadolibre.com.co/mtb#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;mtb;;;;;
grips bicicleta;https://listado.mercadolibre.com.co/grips-bicicleta#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;grips bicicleta;;;;;
rin 29;https://listado.mercadolibre.com.co/rin-29#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;rin 29;;;;;
marcos bicicletas;https://listado.mercadolibre.com.co/marcos-bicicletas#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;marcos bicicletas;;;;;
cadena bicicleta;https://listado.mercadolibre.com.co/cadena-bicicleta#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;cadena bicicleta;;;;;
gw raven;https://listado.mercadolibre.com.co/gw-raven#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;gw raven;;;;;
gravel;https://listado.mercadolibre.com.co/gravel#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;gravel;;;;;
campagnolo;https://listado.mercadolibre.com.co/campagnolo#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;campagnolo;;;;;
kit motor bicicleta;https://listado.mercadolibre.com.co/kit-motor-bicicleta#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;kit motor bicicleta;;;;;
cinta antipinchazos bicicleta;https://listado.mercadolibre.com.co/cinta-antipinchazos-bicicleta#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;cinta antipinchazos bicicleta;;;;;
mangos bicicleta mtb;https://listado.mercadolibre.com.co/mangos-bicicleta-mtb#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;mangos bicicleta mtb;;;;;
marco scott 29;https://listado.mercadolibre.com.co/marco-scott-29#trend;2022-08-26;Colombia;Deportes y Fitness;Ciclismo;;;2022-08-22;marco scott 29;;;;;
rodillo;https://listado.mercadolibre.com.mx/rodillo#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;rodillo;;;;;
sellador;https://listado.mercadolibre.com.mx/sellador#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;sellador;;;;;
salpicadera bicicleta;https://listado.mercadolibre.com.mx/salpicadera-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;salpicadera bicicleta;;;;;
asiento de bicicleta;https://listado.mercadolibre.com.mx/asiento-de-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;asiento de bicicleta;;;;;
zapatillas de baloncesto;https://listado.mercadolibre.com.mx/zapatillas-de-baloncesto#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;zapatillas de baloncesto;;;;;
llantas bicicleta 26;https://listado.mercadolibre.com.mx/llantas-bicicleta-26#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;llantas bicicleta 26;;;;;
thule;https://listado.mercadolibre.com.mx/thule#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;thule;;;;;
soporte para bicicletas;https://listado.mercadolibre.com.mx/soporte-para-bicicletas#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;soporte para bicicletas;;;;;
zapatillas ciclismo;https://listado.mercadolibre.com.mx/zapatillas-ciclismo#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;zapatillas ciclismo;;;;;
bicicleta de montaña r29;https://listado.mercadolibre.com.mx/bicicleta-de-montaña-r29#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta de montaña r29;;;;;
asiento para bicicleta;https://listado.mercadolibre.com.mx/asiento-para-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;asiento para bicicleta;;;;;
cadena para bicicleta;https://listado.mercadolibre.com.mx/cadena-para-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;cadena para bicicleta;;;;;
parches para bicicleta;https://listado.mercadolibre.com.mx/parches-para-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;parches para bicicleta;;;;;
park tool;https://listado.mercadolibre.com.mx/park-tool#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;park tool;;;;;
motor electrico para bicicleta;https://listado.mercadolibre.com.mx/motor-electrico-para-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;motor electrico para bicicleta;;;;;
bicicleta xiaomi;https://listado.mercadolibre.com.mx/bicicleta-xiaomi#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta xiaomi;;;;;
tubo bici para asiento 30mm;https://listado.mercadolibre.com.mx/tubo-bici-para-asiento-30mm#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;tubo bici para asiento 30mm;;;;;
kit para convertir bicicleta electrica rodada 26 36v 500w;https://listado.mercadolibre.com.mx/kit-para-convertir-bicicleta-electrica-rodada-26-36v-500w#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;kit para convertir bicicleta electrica rodada 26 36v 500w;;;;;
bicicleta vazher r26 aluminio;https://listado.mercadolibre.com.mx/bicicleta-vazher-r26-aluminio#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta vazher r26 aluminio;;;;;
poste de asiento para bici jifi;https://listado.mercadolibre.com.mx/poste-de-asiento-para-bici-jifi#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;poste de asiento para bici jifi;;;;;
poste de asiento fuji;https://listado.mercadolibre.com.mx/poste-de-asiento-fuji#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;poste de asiento fuji;;;;;
transition spur 2022;https://listado.mercadolibre.com.mx/transition-spur-2022#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;transition spur 2022;;;;;
bicicleta;https://listado.mercadolibre.com.mx/bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta;;;;;
guantes ciclismo mtb fox;https://listado.mercadolibre.com.mx/guantes-ciclismo-mtb-fox#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;guantes ciclismo mtb fox;;;;;
bicicleta electrica;https://listado.mercadolibre.com.mx/bicicleta-electrica#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta electrica;;;;;
lentes ciclismo;https://listado.mercadolibre.com.mx/lentes-ciclismo#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;lentes ciclismo;;;;;
kit reparacion neumaticos;https://listado.mercadolibre.com.mx/kit-reparacion-neumaticos#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;kit reparacion neumaticos;;;;;
rodillo para bici entrenamiento;https://listado.mercadolibre.com.mx/rodillo-para-bici-entrenamiento#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;rodillo para bici entrenamiento;;;;;
freno shimano;https://listado.mercadolibre.com.mx/freno-shimano#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;freno shimano;;;;;
salpicaderas bicicleta;https://listado.mercadolibre.com.mx/salpicaderas-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;salpicaderas bicicleta;;;;;
ciclismo;https://listado.mercadolibre.com.mx/ciclismo#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;ciclismo;;;;;
mtb;https://listado.mercadolibre.com.mx/mtb#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;mtb;;;;;
pedales;https://listado.mercadolibre.com.mx/pedales#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;pedales;;;;;
bici;https://listado.mercadolibre.com.mx/bici#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bici;;;;;
asientos para bicicleta;https://listado.mercadolibre.com.mx/asientos-para-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;asientos para bicicleta;;;;;
rockbros;https://listado.mercadolibre.com.mx/rockbros#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;rockbros;;;;;
bicimoto;https://listado.mercadolibre.com.mx/bicimoto#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicimoto;;;;;
motor electrico bicicleta;https://listado.mercadolibre.com.mx/motor-electrico-bicicleta#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;motor electrico bicicleta;;;;;
campagnolo;https://listado.mercadolibre.com.mx/campagnolo#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;campagnolo;;;;;
bicicleta montana;https://listado.mercadolibre.com.mx/bicicleta-montana#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta montana;;;;;
accesorios bicicletas;https://listado.mercadolibre.com.mx/accesorios-bicicletas#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;accesorios bicicletas;;;;;
bicicletas;https://listado.mercadolibre.com.mx/bicicletas#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicletas;;;;;
bomba de aire;https://listado.mercadolibre.com.mx/bomba-de-aire#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bomba de aire;;;;;
bmx;https://listado.mercadolibre.com.mx/bmx#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bmx;;;;;
accesorios para bicicletas;https://listado.mercadolibre.com.mx/accesorios-para-bicicletas#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;accesorios para bicicletas;;;;;
pedales mtb;https://listado.mercadolibre.com.mx/pedales-mtb#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;pedales mtb;;;;;
bicicleta trek;https://listado.mercadolibre.com.mx/bicicleta-trek#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta trek;;;;;
bicicleta de montaña;https://listado.mercadolibre.com.mx/bicicleta-de-montaña#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta de montaña;;;;;
lentes deportivos;https://listado.mercadolibre.com.mx/lentes-deportivos#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;lentes deportivos;;;;;
bicicleta bmx;https://listado.mercadolibre.com.mx/bicicleta-bmx#trend;2022-08-26;Mexico;Deportes y Fitness;Ciclismo;;;2022-08-22;bicicleta bmx;;;;;
red futbol tenis;https://listado.mercadolibre.com.ar/red-futbol-tenis#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;red futbol tenis;;;;;
pelota mundial 2022;https://listado.mercadolibre.com.ar/pelota-mundial-2022#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pelota mundial 2022;;;;;
botines nike tiempo;https://listado.mercadolibre.com.ar/botines-nike-tiempo#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines nike tiempo;;;;;
arco futbol;https://listado.mercadolibre.com.ar/arco-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;arco futbol;;;;;
la camiseta de la argentina del mundial 2022;https://listado.mercadolibre.com.ar/la-camiseta-de-la-argentina-del-mundial-2022#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;la camiseta de la argentina del mundial 2022;;;;;
arcos de futbol;https://listado.mercadolibre.com.ar/arcos-de-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;arcos de futbol;;;;;
pelota qatar 2022;https://listado.mercadolibre.com.ar/pelota-qatar-2022#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pelota qatar 2022;;;;;
camiseta argentina messi;https://listado.mercadolibre.com.ar/camiseta-argentina-messi#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;camiseta argentina messi;;;;;
pelota futbol mundial 2022;https://listado.mercadolibre.com.ar/pelota-futbol-mundial-2022#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pelota futbol mundial 2022;;;;;
pelota del mundial;https://listado.mercadolibre.com.ar/pelota-del-mundial#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pelota del mundial;;;;;
futbol;https://listado.mercadolibre.com.ar/futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;futbol;;;;;
arco de futbol niños;https://listado.mercadolibre.com.ar/arco-de-futbol-niños#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;arco de futbol niños;;;;;
boca juniors;https://listado.mercadolibre.com.ar/boca-juniors#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;boca juniors;;;;;
arco de futbol para ninos;https://listado.mercadolibre.com.ar/arco-de-futbol-para-ninos#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;arco de futbol para ninos;;;;;
arco futbol infantil;https://listado.mercadolibre.com.ar/arco-futbol-infantil#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;arco futbol infantil;;;;;
racing;https://listado.mercadolibre.com.ar/racing#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;racing;;;;;
rebotador futbol;https://listado.mercadolibre.com.ar/rebotador-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;rebotador futbol;;;;;
pelota futbol;https://listado.mercadolibre.com.ar/pelota-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pelota futbol;;;;;
canilleras futbol;https://listado.mercadolibre.com.ar/canilleras-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;canilleras futbol;;;;;
guantes arquero;https://listado.mercadolibre.com.ar/guantes-arquero#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;guantes arquero;;;;;
botines futbol;https://listado.mercadolibre.com.ar/botines-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines futbol;;;;;
pizarra tactica df con carpeta ficha y marcadores;https://listado.mercadolibre.com.ar/pizarra-tactica-df-con-carpeta-ficha-y-marcadores#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pizarra tactica df con carpeta ficha y marcadores;;;;;
botines;https://listado.mercadolibre.com.ar/botines#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines;;;;;
camoera orgiinal boca;https://listado.mercadolibre.com.ar/camoera-orgiinal-boca#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;camoera orgiinal boca;;;;;
arcos futbol;https://listado.mercadolibre.com.ar/arcos-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;arcos futbol;;;;;
arco de futbol;https://listado.mercadolibre.com.ar/arco-de-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;arco de futbol;;;;;
pecheras futbol;https://listado.mercadolibre.com.ar/pecheras-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pecheras futbol;;;;;
remera river niño;https://listado.mercadolibre.com.ar/remera-river-niño#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;remera river niño;;;;;
botinero;https://listado.mercadolibre.com.ar/botinero#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botinero;;;;;
pizarra tactica df con carpeta;https://listado.mercadolibre.com.ar/pizarra-tactica-df-con-carpeta#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pizarra tactica df con carpeta;;;;;
copa del mundo;https://listado.mercadolibre.com.ar/copa-del-mundo#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;copa del mundo;;;;;
copa libertadores;https://listado.mercadolibre.com.ar/copa-libertadores#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;copa libertadores;;;;;
botines nike;https://listado.mercadolibre.com.ar/botines-nike#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines nike;;;;;
botines adidas;https://listado.mercadolibre.com.ar/botines-adidas#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines adidas;;;;;
botines futbol 11;https://listado.mercadolibre.com.ar/botines-futbol-11#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines futbol 11;;;;;
botines puma;https://listado.mercadolibre.com.ar/botines-puma#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines puma;;;;;
botines adidas hombre;https://listado.mercadolibre.com.ar/botines-adidas-hombre#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines adidas hombre;;;;;
botines hombre;https://listado.mercadolibre.com.ar/botines-hombre#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines hombre;;;;;
pelota de futbol;https://listado.mercadolibre.com.ar/pelota-de-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pelota de futbol;;;;;
pelotas futbol;https://listado.mercadolibre.com.ar/pelotas-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pelotas futbol;;;;;
camiseta seleccion argentina;https://listado.mercadolibre.com.ar/camiseta-seleccion-argentina#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;camiseta seleccion argentina;;;;;
botines futbol 5;https://listado.mercadolibre.com.ar/botines-futbol-5#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines futbol 5;;;;;
botines futsal;https://listado.mercadolibre.com.ar/botines-futsal#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines futsal;;;;;
guantes de arquero;https://listado.mercadolibre.com.ar/guantes-de-arquero#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;guantes de arquero;;;;;
pelotas de futbol;https://listado.mercadolibre.com.ar/pelotas-de-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;pelotas de futbol;;;;;
botines niño;https://listado.mercadolibre.com.ar/botines-niño#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines niño;;;;;
botines de futbol;https://listado.mercadolibre.com.ar/botines-de-futbol#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines de futbol;;;;;
botines nike mercurial;https://listado.mercadolibre.com.ar/botines-nike-mercurial#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines nike mercurial;;;;;
camiseta argentina;https://listado.mercadolibre.com.ar/camiseta-argentina#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;camiseta argentina;;;;;
botines umbro;https://listado.mercadolibre.com.ar/botines-umbro#trend;2022-08-26;Argentina;Deportes y Fitness;Fútbol;;;2022-08-22;botines umbro;;;;;
